"site","year","daynum.tenth","daynum.median","daynum.nintieth","daynum.mean","daynum.range"
93,2003,106,131,144,132.447568708987,38
93,2004,114,127,153,134.394854336901,39
93,2005,106,129,155,134.229574992385,49
93,2006,102,128,163,135.746369014865,61
93,2007,120,147,159,146.436632508531,39
93,2008,118,137,165,142.672127538719,47
93,2009,85,135,161,134.223360914271,76
93,2011,93,136,162,136.781038181101,69
93,2013,99,123,155,129.965811767637,56
93,2014,78,113,150,119.722788282016,72
93,2015,85,122,155,124.041646908795,70
94,1979,92,111,137,116.118810158508,45
95,1979,92,109,140,118.252372594458,48
95,1980,81,112,130,110.657398728068,49
95,1981,98,109,127,112.364982429745,29
95,1982,78,99,125,103.110236206935,47
95,1983,95,106,125,111.401613864577,30
95,1984,94,109,121,112.920731693497,27
95,1985,106,123,143,127.196133060264,37
95,1986,101,113,130,118.083281092157,29
95,1987,101,122,142,123.949999999403,41
95,1988,96,114,137,119.33870966459,41
95,1989,86,101,123,104.298241159971,37
95,1990,89,106,133,110.106617500066,44
95,1991,104,118,136,120.160516095082,32
95,1992,88,107,132,110.371601100026,44
95,1993,93,113,146,122.376167129742,53
95,1994,96,114,128,116.41301530988,32
95,1995,90,112,121,112.709046455042,31
95,1996,101,116,137,121.872964169717,36
95,1997,98,116,138,122.576584416373,40
95,1998,94,115,138,118.12364448945,44
95,1999,99,114,141,121.928825565302,42
95,2000,97,113,134,119.288225217388,37
95,2001,100,114,142,120.94699708631,42
95,2002,99,123,149,127.221798155955,50
95,2003,97,115,134,116.403483408716,37
95,2004,99,114,135,119.104430354565,36
95,2005,98,124,143,124.27777778273,45
95,2006,92,109,123,112.880829001903,31
95,2007,89,119,144,119.691544717668,55
95,2008,95,114,137,117.729585525072,42
95,2009,92,114,135,119.07187985855,43
95,2011,81,106,141,114.762571206569,60
95,2013,99,123,142,124.198069228356,43
95,2014,85,107,129,112.754031884606,44
95,2015,86,116,134,116.815498528526,48
96,1979,97,111,114,110.172641360539,17
96,1980,74,111,144,112.684136464976,70
96,1981,103,115,146,125.163169338729,43
96,1982,88,114,130,114.776892430187,42
96,1983,97,109,132,115.263456873246,35
96,1984,84,106,127,110.194942063176,43
96,1985,104,123,137,124.558217026703,33
96,1986,102,126,151,128.873346415182,49
96,1987,74,104,126,103.549058666199,52
96,1988,116,128,138,130.04047429415,22
96,1989,81,102,125,104.392748575711,44
96,1990,94,111,131,115.587921852007,37
96,1991,98,117,138,120.96588772076,40
96,1992,86,106,134,112.134608766567,48
96,1994,94,110,137,117.051075490578,43
96,1995,90,102,139,111.928792180171,49
96,1996,103,113,139,117.709321039837,36
96,1998,102,111,131,116.288484136188,29
96,1999,97,103,115,108.339778898355,18
96,2000,97,116,137,118.034328989558,40
96,2009,93,106,136,115.833315128446,43
96,2011,88,109,130,114.069766477551,42
96,2015,94,116,130,116.984226102406,36
97,1979,101,126,157,127.674239055971,56
97,1980,96,143,167,136.853224879509,71
97,1981,100,134,156,133.313605637155,56
97,1982,91,123,148,121.339550903138,57
97,1983,97,117,141,121.736447857747,44
97,1984,101,128,155,128.437618900983,54
97,1985,99,121,158,127.005117339407,59
97,1986,97,127,157,130.783500945554,60
97,1987,96,116,152,124.04798801882,56
97,1988,91,129,159,128.315155972759,68
97,1989,91,126,144,125.14231945369,53
97,1990,106,130,153,131.803374134841,47
97,1991,117,136,166,144.619155958309,49
97,1992,102,128,150,133.534172656217,48
97,1993,95,135,165,137.720064365051,70
97,1994,105,130,142,130.761076036288,37
97,1995,98,128,152,127.634059530315,54
97,1996,109,138,156,138.939191696269,47
97,1997,111,135,161,137.105586284169,50
97,1998,130,141,159,145.916100475282,29
97,1999,110,128,155,135.32325776522,45
97,2000,109,138,157,139.432755140725,48
97,2001,74,116,151,117.247414277055,77
97,2002,113,135,155,139.984543846797,42
97,2003,106,127,153,131.189606170958,47
97,2004,110,130,154,135.215121077343,44
97,2005,102,124,151,128.191858057238,49
97,2006,95,122,157,129.26007898765,62
97,2007,102,139,168,139.958289552978,66
97,2008,102,133,161,135.10687935993,59
97,2009,90,125,150,124.586105167392,60
97,2011,88,124,152,128.228759724004,64
97,2013,103,137,157,137.306561714242,54
97,2014,81,116,146,118.228152450851,65
97,2015,85,116,150,122.455758929722,65
98,1980,88,112,137,113.545644747655,49
98,1981,104,117,145,123.208011308299,41
98,1982,90,102,123,108.939565932203,33
99,1980,114,132,149,134.719749736382,35
99,1981,93,106,127,114.566022600186,34
99,1982,91,110,130,112.417158693065,39
99,1983,103,117,129,117.911665625926,26
99,1984,97,116,140,120.478666794521,43
99,1985,102,130,151,131.542894960283,49
99,1986,95,112,133,117.495435193496,38
99,1987,97,119,140,122.4216571366,43
99,1988,104,118,140,122.528158356016,36
99,1989,87,108,123,109.772052761062,36
99,1990,90,109,130,114.750490442819,40
99,1991,104,117,139,125.215192571631,35
99,1992,90,111,132,113.457358564924,42
99,1993,96,110,133,114.794825615877,37
99,1994,95,111,131,114.047949377319,36
99,1995,96,111,126,115.031541977287,30
99,1996,103,117,138,121.807076321842,35
99,1997,96,112,130,116.074884833626,34
99,1998,95,110,131,115.926702626238,36
99,1999,86,103,123,107.426306598674,37
99,2000,89,116,134,115.378323966828,45
99,2001,93,106,130,112.621323132477,37
99,2002,85,108,132,111.63023090675,47
99,2004,89,109,120,111.341646154806,31
99,2005,89,100,132,110.486697198199,43
99,2006,90,100,120,106.987149124507,30
99,2007,89,109,127,110.897561041295,38
100,1981,101,120,145,124.708072865474,44
100,1982,90,106,121,109.547148263071,31
100,1983,102,107,127,115.324658508311,25
100,1984,89,103,130,109.78493469938,41
100,1985,92,114,130,117.43068705219,38
100,1986,92,106,130,115.816327146728,38
100,1987,99,109,128,116.157582745721,29
100,1988,81,105,118,105.256670435291,37
100,1989,80,101,123,106.525976224001,43
100,1990,89,107,121,111.101284389992,32
100,1991,97,106,129,112.409023247879,32
100,1992,86,105,113,104.41903543307,27
100,1993,83,100,133,105.105609839054,50
100,1994,91,111,120,111.423359648319,29
100,1995,88,110,123,110.240116540907,35
100,1996,94,110,120,113.967201035394,26
100,1997,105,116,122,118.966952718471,17
100,1998,90,108,120,112.066520786435,30
100,1999,98,111,131,114.430182969491,33
100,2000,87,102,115,106.552016661246,28
100,2001,103,116,136,120.875514004619,33
100,2002,96,110,138,117.739143185276,42
100,2003,85,105,120,107.462495650927,35
100,2004,83,104,123,105.428535338123,40
100,2005,90,110,131,110.940763785055,41
100,2006,79,104,115,102.275670172776,36
100,2007,72,100,120,102.731673718811,48
101,1981,101,120,139,123.983689481385,38
101,1982,103,115,131,121.312217187896,28
101,1983,112,116,128,122.599917244549,16
101,1984,101,114,127,116.439871139797,26
101,1985,116,130,151,136.015399763989,35
101,1986,102,115,133,118.54552195232,31
101,1987,109,127,141,127.429786389225,32
101,1988,95,110,133,117.264990564508,38
101,1989,96,110,124,112.650550087996,28
101,1990,103,119,130,120.048016202755,27
101,1991,102,118,135,122.802159840635,33
101,1992,88,109,128,111.244425942039,40
101,1993,116,123,139,129.085502279641,23
101,1994,102,115,130,121.014650704961,28
101,1995,100,116,129,118.069018799113,29
101,1996,105,123,142,126.299464860556,37
101,1997,107,123,134,124.166372794148,27
101,1998,112,123,146,129.048671149024,34
101,1999,104,114,130,119.40595447647,26
101,2000,108,130,143,130.076619871485,35
101,2002,109,120,134,125.669481607389,25
101,2003,95,107,126,113.451672027017,31
101,2004,104,126,136,125.976995624917,32
101,2005,94,109,127,112.755004292815,33
101,2006,96,117,129,115.581532366085,33
101,2007,100,121,134,124.312114923693,34
101,2008,104,113,137,121.467573889085,33
101,2009,85,110,129,111.401448866769,44
101,2011,95,118,128,117.250231089808,33
101,2013,100,115,122,115.94436505592,22
101,2014,86,102,121,109.200967987066,35
101,2015,102,116,135,122.264277102526,33
102,1981,88,108,144,114.632882152016,56
102,1982,78,96,116,100.204997828607,38
102,1983,93,107,127,111.126246116347,34
102,1984,87,99,113,101.977267873555,26
102,1985,93,109,123,111.869385480528,30
102,1986,92,106,130,114.118095565729,38
102,1987,91,102,127,110.289673794941,36
102,1988,86,105,128,111.0783678802,42
102,1989,77,94,111,97.9672001947914,34
102,1990,83,95,123,101.068572756198,40
102,1991,97,111,130,116.536601008776,33
102,1992,81,97,116,99.6615810413115,35
102,1993,80,94,123,103.278371823811,43
102,1994,87,100,129,108.398948205522,42
102,1995,88,99,127,105.61613259348,39
102,1996,85,105,125,112.038230369447,40
102,1997,79,102,118,105.93277295283,39
102,1998,83,102,130,109.190328140424,47
102,1999,87,101,129,107.666258626528,42
102,2000,88,107,127,110.697742271909,39
102,2001,88,105,125,108.885130573651,37
102,2002,87,109,130,113.836990291192,43
102,2003,81,97,116,102.824571903694,35
102,2004,81,109,129,109.238640866131,48
102,2005,88,100,123,104.37196605524,35
102,2006,84,95,115,101.313216617787,31
102,2007,80,94,121,98.6575595494487,41
102,2008,88,106,120,108.637942966156,32
102,2011,72,92,126,98.5187771137823,54
102,2013,86,104,129,109.778265275223,43
102,2014,73,85,113,93.4149405823502,40
102,2015,85,101,125,105.477908410712,40
103,1981,88,124,165,127.830993820099,77
104,1981,88,112,134,114.135792692889,46
104,1982,88,108,131,112.172464095003,43
104,1983,96,108,120,112.934035868779,24
104,1984,96,115,135,116.664940600406,39
104,1985,112,123,143,127.64266750663,31
104,1986,104,116,142,121.860380335653,38
104,1987,89,106,137,113.457943100899,48
104,1988,93,107,141,116.738146553763,48
104,1989,86,99,113,103.508365509484,27
104,1990,88,105,116,106.17733874414,28
104,1991,102,119,140,125.396214522955,38
104,1992,98,112,128,116.459171486668,30
104,1993,89,109,129,111.1111726765,40
104,1994,97,105,121,108.563384503596,24
104,1995,82,100,122,104.913365399877,40
104,1996,94,111,126,111.70659924393,32
104,1997,88,112,135,112.359109041582,47
104,1998,89,113,140,116.832046447794,51
104,1999,89,110,133,113.063692913224,44
104,2000,86,102,128,109.009307760495,42
104,2001,94,114,132,115.005837321137,38
104,2002,78,108,132,111.952376725948,54
104,2003,74,97,117,98.1708624782452,43
104,2004,88,102,129,110.853559071761,41
104,2005,87,108,147,114.073162585267,60
104,2006,85,108,121,106.824711972026,36
104,2007,80,100,123,105.483486527911,43
104,2013,109,123,137,127.49565732465,28
104,2014,73,93,113,99.3432014203202,40
104,2015,81,101,121,103.121044469185,40
106,1982,93,109,122,111.060641373371,29
106,1983,94,107,121,110.130679405064,27
106,1984,96,113,128,115.332986654923,32
106,1985,99,114,128,117.670745338192,29
106,1986,92,116,127,115.977204390415,35
106,1987,97,106,132,114.875165437501,35
106,1988,91,110,127,114.545350349991,36
106,1989,86,101,123,106.587654336654,37
106,1990,85,102,120,105.986581210714,35
106,1991,101,114,134,119.840990881569,33
106,1992,86,100,125,107.755600018169,39
106,1993,85,99,124,106.661996313285,39
106,1994,92,106,128,113.478225743406,36
106,1995,95,110,127,112.43287366393,32
106,1996,100,113,134,117.749989469812,34
106,1997,93,116,134,118.328947381011,41
106,1998,99,113,137,120.47764410672,38
106,1999,97,110,121,111.602166304921,24
106,2000,93,122,136,121.322177465473,43
106,2001,93,107,127,113.754472295279,34
106,2002,95,115,136,116.708472991525,41
106,2003,85,106,127,111.470866043139,42
106,2004,102,120,136,119.632810731027,34
106,2005,92,106,128,114.030377289523,36
106,2006,90,108,134,114.528304699016,44
106,2007,94,113,135,116.564265689139,41
106,2008,92,113,137,116.283968703335,45
106,2009,85,107,127,111.52540180499,42
106,2011,92,116,135,118.530303038665,43
106,2013,108,123,141,128.930380503498,33
106,2014,86,116,127,112.697559498355,41
106,2015,100,123,128,120.576975532574,28
107,1982,90,99,120,106.434782486259,30
107,1983,93,106,125,109.39285714473,32
107,1984,92,108,113,107.498039033199,21
107,1985,99,123,139,124.185444121719,40
107,1986,104,115,127,118.679686408285,23
107,1987,96,103,128,111.797402700413,32
107,1988,104,118,137,120.916114955669,33
107,1989,86,95,106,100.623907565236,20
107,1990,86,103,112,104.562609857257,26
107,1991,92,118,130,117.746839557281,38
107,1992,81,97,122,104.19654426292,41
107,1993,86,105,113,106.141731868652,27
107,1994,85,101,120,107.837597411527,35
107,1995,89,111,120,109.155769523097,31
107,1996,86,111,131,111.916956573664,45
107,1997,92,110,129,113.18345305527,37
107,1998,96,107,124,110.91432027167,28
107,1999,86,100,124,107.770555512189,38
107,2000,93,106,120,110.466151603393,27
107,2001,92,114,127,115.50510905725,35
107,2002,95,106,120,111.542781082011,25
107,2003,92,99,118,105.847058810538,26
107,2004,81,108,122,108.060355200423,41
107,2005,94,101,123,108.129447309155,29
108,1982,82,107,132,108.365562693531,50
108,1983,83,106,132,110.935896156268,49
108,1984,94,114,143,118.773195875943,49
108,1985,93,106,132,114.006407812269,39
108,1986,88,119,134,116.287195332276,46
108,1987,96,107,143,118.782203889716,47
108,1988,90,118,138,117.357615909724,48
108,1989,73,96,120,100.021324785451,47
108,1990,85,103,122,105.735999840758,37
108,1991,108,128,141,130.270408986206,33
108,1992,83,95,122,104.108361255538,39
108,1993,91,109,130,112.895326391707,39
109,1982,81,104,123,106.120942116439,42
110,1983,101,107,125,114.099644659672,24
110,1984,81,92,121,103.292054686626,40
110,1985,87,107,151,115.752283300621,64
110,1986,97,111,146,117.312043203346,49
110,1987,86,103,131,111.404046042715,45
110,1988,83,102,124,106.05415726697,41
110,1989,73,89,106,95.8059361522793,33
110,1990,71,94,124,98.3071639741262,53
110,1991,89,117,135,118.412413624937,46
110,1992,82,97,120,102.617977968586,38
110,1993,84,97,123,105.002470174573,39
111,1983,92,98,117,104.049722901042,25
111,1984,96,111,130,113.958710360808,34
111,1985,93,104,118,109.024566702129,25
111,1986,86,107,127,111.206075024716,41
111,1987,95,109,129,113.566872951288,34
111,1988,80,95,122,103.431307934715,42
111,1989,78,94,113,97.3775100390571,35
111,1990,79,88,115,95.5510005273109,36
111,1991,101,111,128,115.78799946814,27
111,1992,72,90,107,97.7669984643772,35
111,1993,76,94,113,101.408643372759,37
111,1994,88,102,125,107.57931513626,37
111,1995,89,112,124,112.752044972471,35
111,1996,93,108,113,109.981126657547,20
111,1997,65,93,125,99.7366695811754,60
111,1998,59,105,144,107.982103153495,85
111,1999,75,101,130,108.097269531587,55
111,2000,93,108,129,113.978461302825,36
111,2001,86,104,114,107.062766600877,28
111,2002,95,107,123,112.305638213251,28
111,2003,73,87,118,97.4590643275159,45
111,2004,89,106,124,109.481890190704,35
111,2005,81,92,116,99.3064091059935,35
111,2006,81,102,116,102.227461105108,35
111,2007,81,101,121,108.111788452425,40
111,2008,88,105,126,108.667723293151,38
111,2009,83,92,107,96.9098768203832,24
111,2011,88,102,116,105.461174063077,28
111,2013,95,108,136,117.401548927303,41
111,2014,80,93,114,98.5719854717939,34
111,2015,85,97,121,103.255190436073,36
112,1980,87,114,137,116.255886230191,50
112,1981,98,118,144,119.502739665679,46
112,1982,81,102,130,106.555138883442,49
112,1983,94,101,130,109.693555554721,36
112,1984,86,93,114,101.081136288064,28
112,1985,91,109,137,114.85748511133,46
112,1986,97,106,123,115.113503786771,26
112,1987,90,115,142,119.103916124167,52
112,1988,84,95,130,104.091473691991,46
112,1989,79,109,126,106.3368078816,47
112,1990,75,93,125,99.310126563427,50
112,1991,81,107,134,111.687344695988,53
112,1992,81,112,137,111.004192001075,56
112,1993,81,109,137,112.918486990701,56
112,1994,89,109,130,111.78318657021,41
112,1995,83,99,131,106.175469915973,48
112,1996,88,105,134,115.088597255099,46
112,1997,77,109,135,109.470588235294,58
112,1998,86,105,131,110.672584152056,45
112,1999,74,114,149,116.691483647688,75
112,2000,87,106,133,112.186992811813,46
112,2001,81,106,130,110.605698732848,49
112,2002,85,104,142,113.137941370022,57
112,2003,67,100,144,107.077552782012,77
112,2004,72,102,129,104.126345589091,57
112,2005,83,98,130,103.60880171038,47
112,2006,83,105,123,106.340441016353,40
112,2007,68,109,157,115.723436167413,89
112,2008,36,95,144,96.5129560128832,108
112,2013,60,109,148,110.412951054222,88
112,2014,81,95,109,95.9762418140882,28
112,2015,53,101,144,102.718061498755,91
113,1983,95,111,130,114.974293404389,35
113,1984,99,114,127,120.747958564711,28
113,1985,99,114,130,121.066342869683,31
113,1986,92,119,138,119.675636173622,46
113,1987,109,121,137,126.824079298968,28
113,1988,98,116,135,121.859038307632,37
113,1989,87,102,119,107.523331414715,32
113,1990,90,102,120,105.842660971896,30
113,1991,100,112,128,117.457238150105,28
113,1992,83,102,120,105.308394950557,37
113,1993,84,102,130,108.102750988043,46
113,1994,93,107,128,112.560673106316,35
113,1995,88,100,120,108.421584372903,32
113,1996,101,113,137,118.896512011366,36
113,1997,89,106,124,110.028883220873,35
113,1998,95,116,134,118.047961053784,39
113,1999,87,108,120,108.525486971394,33
113,2000,88,109,130,111.889692939257,42
113,2001,86,115,136,115.207432007804,50
113,2002,85,109,127,109.553339313049,42
113,2003,73,100,139,108.243611822925,66
113,2004,88,109,120,109.731417101723,32
113,2005,83,101,131,108.537950047879,48
113,2006,89,109,137,112.698883449365,48
113,2007,80,95,126,101.698016381778,46
113,2008,85,101,120,107.63968393933,35
113,2009,84,95,123,102.385453645421,39
113,2011,75,93,122,98.1818392945318,47
113,2013,88,106,133,113.044680895949,45
113,2014,78,107,127,109.017188645195,49
113,2015,86,100,120,104.995110782561,34
114,1985,99,114,131,119.652099088454,32
114,1986,94,110,123,113.684835644642,29
114,1987,93,117,140,120.822679797168,47
114,1988,91,111,129,114.58750000988,38
114,1989,81,101,115,101.818309609075,34
114,1990,83,103,117,103.72213181825,34
114,1991,101,117,135,121.212062082203,34
114,1992,83,98,120,104.381035997373,37
114,1993,86,103,123,104.844961251746,37
114,1994,85,107,120,107.599422245844,35
114,1995,116,116,123,122.90778561208,7
114,1997,85,112,140,116.940315653301,55
115,1986,93,113,127,114.707046762811,34
115,1987,95,109,123,112.093008157702,28
115,1988,102,120,128,119.599332608853,26
115,1989,80,95,118,102.415628548114,38
