SITENO,GRIDREF,EAST,NORTH,LATITUDE,LONGITUDE,LENGTH,COUNTRY,COUNTY,HABITAT1,HABITAT2
3901,SP369717,436900,271700,52.3417497136456,-1.45830676650153,1112,England,Warwickshire,Mature broadleaved woodland,Bare ground/woodland herb/grass mosaics of woodland rides, hedgebanks and green lanes
3902,SP385602,438500,260200,52.2382448096798,-1.4361342694532,780,England,Warwickshire,Dry semi/unimproved (flower rich) chalk/limestone grassland,Dry scrub/shrub thickets
3903,SP377728,437700,272800,52.3515851637642,-1.44643981137538,504,England,Warwickshire,Dry semi/unimproved acid grassland,15
3904,SP440650,444000,265000,52.2809883041007,-1.35496135632274,1420,England,Warwickshire,Bare ground/weed communities of post industrial sites e.g. quarries/pits/road/rail/landfill sites,Dry scrub/shrub thickets
3905,SP381615,438100,261500,52.2499608683118,-1.44184567173707,1150,England,Warwickshire,Bare ground/woodland herb/grass mosaics of woodland rides, hedgebanks and green lanes,Dry semi/unimproved (flower rich) neutral grassland
3906,SP379710,437900,271000,52.3353879469813,-1.44370645510909,923,England,Warwickshire,Mature broadleaved woodland,Hedgerows
3907,SP355707,435500,270700,52.3328512874686,-1.47896355038626,1250,England,Warwickshire,Mature mixed broadleaved and coniferous woodland,Missing
3908,SP195984,419500,298400,52.5827021931959,-1.71217299030911,1303,England,Warwickshire,Mature broadleaved woodland,21
3909,SP202989,420200,298900,52.5871719951757,-1.70181038161443,1179,England,Warwickshire,Bare ground/weed communities of post industrial sites e.g. quarries/pits/road/rail/landfill sites,24
3910,SP321939,432100,293900,52.5416465982967,-1.52663373212101,3728,England,Warwickshire,Mature mixed broadleaved and coniferous woodland,17
3911,SP132682,413200,268200,52.3113632973839,-1.80635690981973,600,England,Warwickshire,Dry semi/unimproved (flower rich) neutral grassland,26
3912,SP326658,432600,265800,52.2889756511308,-1.52200019744016,1230,England,Warwickshire,Seasonally wet and wet marshy grasslands,25
3913,SP466693,446600,269300,52.3194337339299,-1.31625309746279,1232,England,Warwickshire,17,40
3914,SP378615,437800,261500,52.2499815632517,-1.44624036429906,2169,England,Warwickshire,17,28
3915,SP374725,437400,272500,52.3489084776866,-1.45087800452714,962,England,Warwickshire,11,17
3916,SP349689,434900,268900,52.3167061998688,-1.4879562827888,1566,England,Warwickshire,35,28
3917,SP345565,434500,256500,52.2052431983505,-1.49509254429452,350,England,Warwickshire,15,19
3918,SP385755,438500,275500,52.3758045730731,-1.43438387061819,1848,England,Warwickshire,40,14
3919,SP394766,439400,276600,52.3856303339278,-1.42103305545495,2900,England,Warwickshire,28,32
3920,SP401796,440100,279600,52.4125514732205,-1.41038801542134,1300,England,Warwickshire,17,29
3921,SP392789,439200,278900,52.4063232565329,-1.42370249703334,2340,England,Warwickshire,26,22
3922,SP395799,439500,279900,52.4152923283289,-1.41917420973913,2055,England,Warwickshire,26,22
3923,SP453703,445300,270300,52.3285332264622,-1.33519142463906,1030,England,Warwickshire,17,40
3924,SP254600,425400,260000,52.2372070703236,-1.62800459730478,2181,England,Warwickshire,26,19
3925,SP408656,440800,265600,52.2866296990364,-1.40179773172488,231,England,Warwickshire,40,-2
3926,SP134946,413400,294600,52.5487216582662,-1.80236409564084,3300,England,West Midlands,17,21
3927,SP420642,442000,264200,52.2739521658616,-1.38437908682936,1350,England,Warwickshire,40,38
3936,SP193982,419300,298200,52.5809111825103,-1.71513667913358,2432,England,Warwickshire,40,26
3937,SP202989,420200,298900,52.5871719951757,-1.70181038161443,2410,England,Warwickshire,40,24
3938,SP353700,435300,270000,52.3274125994659,-1.48271675670719,,England,Warwickshire,,
3939,SP438522,443800,252200,52.1667833879608,-1.36030477016303,1663,England,Warwickshire,40,15
3940,SP505775,450500,277500,52.3936465357773,-1.25857042341785,2730,England,Warwickshire,17,30
3941,SP438651,443800,265100,52.2827516396315,-1.3586367545199,710,England,Warwickshire,17,25
3942,SP307668,430700,266800,52.2989208937904,-1.55050348976527,966,England,Warwickshire,36,
3943,SP382709,438200,270900,52.335309507034,-1.44006379748942,480,England,,26,
4000,TQ055715,505500,171500,51.4321761734593,-0.482172635384717,2020,England,Middlesex,Dry semi/unimproved (flower rich) neutral grassland,Recently felled areas/early stage woodland and coppice
4001,TL267269,526700,226900,51.9257464217938,-0.157215187050769,,England,Hertfordshire,Missing,Missing
4002,TL317149,531700,214900,51.8167428201247,-0.0891135821061309,,England,Hertfordshire,Missing,Missing
4003,SP926127,492600,212700,51.8048145366689,-0.656814947269253,10250,England,Hertfordshire,Bare ground/sparse vegetation of inland freshwater edges,21
4004,TL127043,512700,204300,51.7256208611344,-0.368101463467248,3150,England,Hertfordshire,Ornamental shrubs/trees/lawns of churches/parks/domestic gardens etc,15
4005,TQ121749,512100,174900,51.4614712596623,-0.386180487962939,,England,Outer London,-1,-1
4006,TL235142,523500,214200,51.8123240181854,-0.208275293310084,300,England,Hertfordshire,-1,-1
4007,TL224140,522400,214000,51.8107684735259,-0.224296332862114,800,England,Hertfordshire,-1,-1
4008,TL230135,523000,213500,51.8061429171255,-0.215773944732527,,England,Hertfordshire,-1,-1
4009,TL163109,516300,210900,51.7842078592619,-0.313788811974307,4150,England,Hertfordshire,31,35
4010,TL280040,528000,204000,51.7196402166504,-0.146784876713973,662,England,Hertfordshire,-1,-1
4011,TL285043,528500,204300,51.7222220841179,-0.139439164726379,519,England,Hertfordshire,-1,-1
4012,SP927100,492700,210000,51.7805260942702,-0.656086605879376,,England,Hertfordshire,-1,-1
4013,TQ090804,509000,180400,51.5115171807086,-0.429092194106421,,England,Outer London,-1,-1
4014,TQ080724,508000,172400,51.4397954310794,-0.445944648927111,,England,Outer London,-1,-1
4015,SP922124,492200,212400,51.8021837786927,-0.66269514569209,,England,Hertfordshire,-1,-1
4016,TQ288878,528800,187800,51.573859040104,-0.141174799386726,1394,England,Inner London,40,26
4017,TL153173,515300,217300,51.8419392780912,-0.326150568178897,,England,Hertfordshire,38,25
4019,TL137134,513700,213400,51.8072131545421,-0.350648873735024,,England,Hertfordshire,-1,-1
4020,TQ045935,504500,193500,51.6301271613481,-0.490024282121079,3150,England,Hertfordshire,11,40
4021,TL048055,504800,205500,51.7379402300122,-0.48208736987831,1370,England,Hertfordshire,26,15
4022,TL216170,521600,217000,51.8388164572656,-0.23570726905204,,England,Hertfordshire,,
4023,TQ295798,529500,179800,51.5027474117236,-0.134888912591285,,England,Inner London,,
4024,TQ173802,517300,180200,51.5090047044762,-0.310442099304599,,England,Outer London,,
4025,TQ224818,522400,181800,51.522303130053,-0.236435199904845,,England,Inner London,,
4026,TQ235969,523500,196900,51.6577671045371,-0.215277875923788,,England,Outer London,,
4027,TL346079,534600,207900,51.7540656214501,-0.0506601058327706,,England,Hertfordshire,,
4028,TL324072,532400,207200,51.7482994331285,-0.0827795936092332,1700,England,Hertfordshire,28,31
4029,TL299124,529900,212400,51.7956125181475,-0.117028477408663,4390,England,Hertfordshire,18,26
4030,TL267267,526700,226700,51.9248498514211,-0.158163956871742,800,England,Hertfordshire,39,15
4031,TQ351905,535100,190500,51.5975895310884,-0.0501484345932369,1750,England,Greater London,17,22
4032,TL277006,527700,200600,51.690079279802,-0.15324127424304,2500,England,Hertfordshire,26,16
4033,TL489181,548900,218100,51.8420922530693,0.160737528436162,1600,England,Hertfordshire,10,24
4035,TL042088,504200,208800,51.7686317088875,-0.490621493315554,1810,England,,15,26
4036,TL145150,514500,215000,51.8223421101712,-0.339373780039931,2000,England,,17,40
4037,TL171123,517100,212300,51.7975386260707,-0.302579360084663,3100,England,,38,
4038,TL298129,529800,212900,51.8001287974117,-0.118290658609446,500,England,,,
4039,TL300125,530000,212500,51.7964879117218,-0.115541782526319,500,England,,26,18
4040,TL299122,529900,212200,51.7938152879111,-0.117103341971518,500,England,,,
4041,TL294121,529400,212100,51.7930324964228,-0.124386523477696,500,England,,,
4042,TQ281834,528100,183400,51.5354186363503,-0.153740347282153,1600,England,,39,18
4043,TQ094880,509400,188000,51.5806948026345,-0.421805230192376,1300,England,,19,
4100,WA564073,384457,-20461,49.7160059066667,-2.21692917787815,,Channel Isles,Alderney,-1,-1
4101,WA599081,387967,-19708,49.7228623613161,-2.16825974551171,,Channel Isles,Alderney,-1,-1
4102,WA556062,383642,-21551,49.7061873383991,-2.228182445017,,Channel Isles,Alderney,-1,-1
4103,WA575065,385546,-21276,49.7087068483187,-2.20178952463777,2929,Channel Isles,Alderney,Agriculturally improved/re-seeded/ heavily fertilised grassland,22
4104,WA585077,386562,-20089,49.7194027559044,-2.18774113798601,,Channel Isles,Alderney,-1,-1
4200,NS367600,236700,660000,55.805650817161,-4.60586167230174,3207,Scotland,Renfrewshire,Mature broadleaved woodland,11
4201,NT048026,304800,602600,55.3082332905179,-3.49995606651542,1200,Scotland,Dumfriesshire,Recently felled areas/early stage woodland and coppice,16
4203,NS247720,224700,672000,55.9091497291269,-4.80485772354342,2300,Scotland,Renfrewshire,Bare ground/woodland herb/grass mosaics of woodland rides, hedgebanks and green lanes,11
4204,NT004862,300400,686200,56.0583228930351,-3.59962013994771,1392,Scotland,Fife,Agriculturally improved/re-seeded/ heavily fertilised grassland,30
4206,ND194684,319400,968400,58.5964436091083,-3.38690832327487,3498,Scotland,Caithness,-1,-1
4207,NT508732,350800,673200,55.9493551243273,-2.78792406095575,2646,Scotland,East Lothian,29,17
4208,NN580256,258000,725600,56.4013668787451,-4.30117901944828,1900,Scotland,Stirlingshire,20,-2
4210,NS513614,251300,661400,55.822934142042,-4.37388292390131,2100,Scotland,Lanarkshire,32,-2
4211,NS629681,262900,668100,55.886528933636,-4.1922421259443,1845,Scotland,Lanarkshire,19,17
4213,NS195522,219500,652200,55.7295300784752,-4.87480056899395,3100,Scotland,Ayrshire,16,40
4214,NT517841,351700,684100,56.0473821830923,-2.77547086996059,2149,Scotland,East Lothian,26,18
4215,NT088790,308800,679000,55.995321240472,-3.46231710465746,2225,Scotland,West Lothian,28,29
4216,NT088790,308800,679000,55.995321240472,-3.46231710465746,1620,Scotland,West Lothian,28,29
4217,NT075697,307500,669700,55.91153218853,-3.47996275048641,3050,Scotland,West Lothian,21,29
4220,NS603621,260300,662100,55.831907198065,-4.23069080717995,790,Scotland,Lanarkshire,30,22
4221,NS634514,263400,651400,55.7371320215804,-4.17638620262382,2000,Scotland,South Lanarkshire,23,20
4222,NH948245,294800,824500,57.2993937446388,-3.74666537473051,1000,Scotland,Highland,16,22
4223,NS645671,264500,667100,55.8784042929499,-4.16670067684862,,Scotland,Glasgow,,
4224,NC742015,274200,901500,57.985351588222,-4.12838032726983,,Scotland,Highland,,
4225,NJ320660,332000,866000,57.6791534371939,-3.14105528149769,,Scotland,Moray,,
4226,NS637469,263700,646900,55.6968126567577,-4.16937024413455,,Scotland,South Lanarkshire,,
4227,NH025620,202500,862000,57.6051120125223,-5.30647487668411,,Scotland,Highland,,
4229,NN240796,224000,779600,56.8747798269265,-4.88873751444116,,Scotland,Highland,,
4231,NN160782,216000,778200,56.8591183102825,-5.01879205466701,,Scotland,Highland,,
4232,NN138828,213800,782800,56.8995063283058,-5.05818969727998,,Scotland,Highland,,
4251,NX930556,293000,555600,54.8841220053513,-3.66867256102475,2700,Scotland,Dumfries and Galloway,19,6
4252,NN039487,203900,748700,56.589565708386,-5.19437802729948,3500,Scotland,Argyll and Bute,26,32
4253,NS654672,265400,667200,55.8795544266662,-4.15237559928463,2600,Scotland,Glasgow City,32,12
4254,NH125944,212500,894400,57.8999572073836,-5.16471470220882,1680,Scotland,Highland,17,22
4255,NT468999,346800,699900,56.1891932609178,-2.85796544295743,1130,Scotland,,15,
4256,NN033490,203300,749000,56.5920055034199,-5.20435999817067,850,Scotland,Argyll and Bute,26,
4257,NT594778,359400,677800,55.9918900072898,-2.65160347461906,1995,Scotland,East Lothian,17,35
4261,NS779738,277900,673800,55.942150179259,-3.95568051895054,698,Scotland,North Lanarkshire,30,
4262,NS920832,292000,683200,56.0299434411848,-3.73382835931987,2480,Scotland,Falkirk,32,35
4263,NN812021,281200,702100,56.1970994466889,-3.91544547325355,1000,Scotland,Stirling,32,23
4264,NN643058,264300,705800,56.2258002519918,-4.18950083712035,1500,Scotland,Stirling,11,40
4265,NS870752,287000,675200,55.9569484758442,-3.81065524919194,2000,Scotland,Falkirk,40,11
4266,NS963812,296300,681200,56.0129320376449,-3.66408781629892,1300,Scotland,Falkirk,40,1
4267,NT702768,370200,676800,55.9836992457673,-2.47837427289682,4130,Scotland,,40,
4268,NS621574,262100,657400,55.7906340570948,-4.20010713795041,1770,Scotland,,10,19
4269,NS372598,237200,659800,55.8044325021232,-4.59824316206601,3000,Scotland,,26,17
4270,NX963703,296300,570300,55.0168622454288,-3.6225674963615,1063,Scotland,,12,16
4271,NS606574,260600,657400,55.7902038043178,-4.22401015824975,1200,Scotland,,31,18
4272,NX392692,239200,569200,54.9918107833092,-4.51417594316823,3727,Scotland,Dumfriesshire,29,16
4301,WV640510,391309,-76857,49.2088931039973,-2.12062402690054,785,Channel Isles,Jersey,19,26
4302,WV547560,382076,-71734,49.2547669776361,-2.24761336333956,2435,Channel Isles,Jersey,23,16
4303,WV700520,397322,-75936,49.2172306318326,-2.03808403667335,2541,Channel Isles,Jersey,26,19
4304,WV573500,384597,-77768,49.2005623289448,-2.21274499551809,3189,Channel Isles,Jersey,2,4
4305,WV550550,382363,-72738,49.2457456177275,-2.24362850152981,621,Channel Isles,Jersey,38,25
4306,WV600530,387336,-74804,49.2272868184669,-2.17523666482638,2109,Channel Isles,Jersey,37,32
4307,WV680540,395348,-73910,49.2354441841746,-2.0652045308734,1261,Channel Isles,Jersey,38,25
4308,WV650530,392336,-74870,49.226776129684,-2.10657204241014,251,Channel Isles,Jersey,33,25
4309,WV660530,393335,-74883,49.2266690947228,-2.09283935544855,261,Channel Isles,Jersey,38,-2
4310,WV660540,393349,-73883,49.2356632201707,-2.09267464243697,257,Channel Isles,Jersey,38,25
4311,WV666518,393919,-76091,49.2158111451496,-2.08479912354889,686,Channel Isles,Jersey,25,38
4312,WV570480,384270,-79764,49.1826013727415,-2.21714666897094,876,Channel Isles,Jersey,38,25
4313,WV690520,396322,-75923,49.217344160236,-2.05181389673262,84,Channel Isles,Jersey,38,-2
4314,WV640530,391336,-74857,49.2268815322742,-2.12030481020112,500,Channel Isles,Jersey,38,-2
4315,WV645522,391825,-75663,49.2196336838989,-2.11356713776826,330,Channel Isles,Jersey,38,25
4316,WV590490,386283,-78790,49.1914065110825,-2.18955813905968,559,Channel Isles,Jersey,37,35
4317,WV593496,386591,-78194,49.1967741883099,-2.18535255191158,234,Channel Isles,Jersey,37,25
4318,WV570530,384336,-74764,49.2275736421138,-2.21643634366132,476,Channel Isles,Jersey,18,25
4319,WV570540,384350,-73764,49.2365680528365,-2.21629406609525,678,Channel Isles,Jersey,18,25
4320,WV660530,393335,-74883,49.2266690947228,-2.09283935544855,492,Channel Isles,Jersey,35,-2
4321,WV650530,392336,-74870,49.226776129684,-2.10657204241014,482,Channel Isles,Jersey,18,25
4322,WV700490,397282,-78936,49.1902485451645,-2.03860730285305,3569,Channel Isles,Jersey,2,22
4323,WV560530,383336,-74751,49.2276659849303,-2.23016971338629,805,Channel Isles,Jersey,16,22
4324,WV660510,393309,-76883,49.2086808003679,-2.09316853531161,686,Channel Isles,Jersey,26,19
4325,WV640490,391283,-78856,49.1909046178686,-2.12094292565751,988,Channel Isles,Jersey,39,17
4326,WV670480,394269,-79896,49.1815897540409,-2.07994152986938,1231,Channel Isles,Jersey,32,18
4329,WV662522,393525,-75686,49.2194521865084,-2.09022493781714,1098,Channel Isles,Jersey,2,19
4330,WV560485,383277,-79251,49.1871908277523,-2.23079788232163,1096,Channel Isles,Jersey,9,3
4331,WV663501,393597,-77787,49.2005536498435,-2.0891989355689,,Channel Isles,Jersey,-1,-1
4332,WV714506,398703,-77354,49.2044773979462,-2.01911154685006,442,Channel Isles,Jersey,17,38
4333,WV651477,392365,-80171,49.1790962319569,-2.1060585089236,529,Channel Isles,Jersey,15,29
4334,WV627560,390075,-71840,49.2539987765386,-2.13768783156515,979,Channel Isles,Jersey,-1,-1
4335,WV6893147497,396143,-80474,49.1764119553558,-2.05422197294335,,Channel Isles,Jersey,,
4336,WV6057146808,387774,-81052,49.1710971851799,-2.16901597514546,,Channel Isles,Jersey,,
4337,WV5741950276,384669,-77543,49.2025930651626,-2.21175866988344,,Channel Isles,Jersey,,
